Object ID,Name,Entity type,Name,Minimal Disambiguation,Information,Name (transliteration),Name (Greek font),Name (Latinized),Name in Latin texts,Alternative names,Alternative name for,Alternative name for - Object ID,Possibly the same as,Possibly the same as - Object ID,Possibly same as,Possibly same as - Object ID,Rationalized form of,Rationalized form of - Object ID,Rationalized form,Rationalized form - Object ID,Personification of,Personification of - Object ID,Identified with the author,Identified with the author - Object ID,Wikidata,PALP,Trismegistos,LIMC headword,Digital LIMC,Gender,Part of,Part of - Object ID
8188611,👤 Isis,Agent,Isis,,Egyptian goddess,,,,,,,,,,,,,,,,,,,,Q79876,isis,https://www.trismegistos.org/name/3447,,ONZqtADaSEupRGStXmktCAl,Female,,
8188609,👤 Iris,Agent,Iris,,"personification of the rainbow, messenger of the gods",,,,,,,,,10055998,👤 Biris,10055998,,,,,,,,,Q184570,,,Iris I,HlnqhXRqRCuj6VkPKUJ5zw7,Female,,
8188606,👤 Iphitos (Oichalian),Agent,Iphitos,(Oichalian),son of Eurytos,,,,,,,,,,,,,,,,,,,,Q1672196,,https://www.trismegistos.org/name/46355,,60F6S7wHRDWtBDI7Evo4LAa,Male,,
8188600,👤 Iphimedeia,Agent,Iphimedeia,,"daughter of Triops, mother of the Aloadai",,,,,,,,,,,,,,,,,,,,Q1672201,,,,nDqCldJuQzmtRwK7IrCZ8wU,Female,,
8188598,👤 Iphigeneia,Agent,Iphigeneia,,daughter of Agamemnon,,,,,Iphimede,,,,,,,,,,,,,,,Q192673,iphigenia,,,4ugUPT9ZSJmTyEDzUdMlyQl,Female,,
8188591,👤 Ion (Achaian),Agent,Ion,(Achaian),"son of Xouthos, eponym of the Ionians",,'Ἴων,,,,,,,,,,,,,,,,,,Q853462,,https://www.trismegistos.org/name/6792,,h3IpryK=SbqQrvIGpy6mYw2,Male,,
8188590,👤 Iole,Agent,Iole,,daughter of Eurytos,,,,,,,,,,,,,,,,,,,,Q744147,,,,vFbM0aCjRJWUCn=7luP7=wb,Female,,
8188589,👤 Iolaos,Agent,Iolaos,,"son of Iphicles, companion of Heracles",,,,,,,,,,,,,,,,,,,,Q504076,,https://www.trismegistos.org/name/3424,,iRxSIHMXRI=7ruXqRlTWvAH,Male,,
8188589,👤 Iolaos,Agent,Iolaos,,"son of Iphicles, companion of Heracles",,,,,,,,,,,,,,,,,,,,Q504076,,https://www.trismegistos.org/name/3424,,bbknxCuiRMu3I4tZ8Mydfgf,Male,,
8188588,👤 Iocaste,Agent,Iocaste,,mother and wife of Oidipous,,,,Jocasta,Epicaste,,,,,,,,,,,,,,,Q131445,,,,q9QQ3mUtRWeBVKaL4a8BSAr,Female,,
8188586,👤 Iobates,Agent,Iobates,,king of Lycia,,,,,,,,,8182141,👤 Amphianax (Lycian),8182141,,,,,,,,,Q1456409,,,,eiSowlj4SzmeEwYIIYQqTAA,Male,,
8188585,👤 Ino,Agent,Ino,,"daughter of Cadmos, becomes goddess Leucothea",,Ἰνώ,,,Byne,,,,,,,,,,,,,,,Q223690,,,,nYxm1HWnTQ=gZgyTvt35sA9,Female,,
8188580,👤 Ilos (Trojan II),Agent,Ilos,(Trojan II),son of Tros,,,,,,,,,,,,,,,,,,,,Q1495743,,,,JVY7M_eGSaenojWIJc4qWAG,Male,,
8188576,👤 Idomeneus (Cretan),Agent,Idomeneus,(Cretan),"son of Deucalion, leader of the Cretan contingent at Troy",,,,,,,,,,,,,,,,,,,,Q570434,,https://www.trismegistos.org/name/3400,,3hqMQ7lkRAm0iV0Mg=dy7Q1,Male,,
8188573,👤 Idas (Argonaut),Agent,Idas,(Argonaut),"son of Aphareus, Calydonian boar hunter, Argonaut",,,,,,,,,,,,,,,,,,,,Q1136130,,https://www.trismegistos.org/name/21979,,SRxIHScZRyuT2uXetosblw=,Male,,
8188570,👤 Icarios (Spartan),Agent,Icarios,(Spartan),father of Penelope,,,,,,,,,,,,,,,,,,,,Q1658054,,https://www.trismegistos.org/name/46439,,qnT5C7YKSOCoRVEQNpf0ZAV,Male,,
8188569,👤 Icarios (Attic),Agent,Icarios,(Attic),Dionysos' host in Attica,,,,,,,,,,,,,,,,,,,,Q608800,,https://www.trismegistos.org/name/46439,,norJaMBzQGeUcQnDcBKF5Qt,Male,,
8188566,👤 Iasion (s. of Electra),Agent,Iasion,(s. of Electra),son of Zeus and Electra,,,,,Eetion,,,,,,,,,,,,,,,Q849438,,,,0ygKiv0hRvm67DKbTCwukgT,Male,,
8188558,👤 Hypsipyle,Agent,Hypsipyle,,queen of Lemnos,,,,,,,,,,,,,,,,,,,,Q775296,,https://www.trismegistos.org/name/46383,,XC2uSi8SSo6EpJw4k=GZ8gU,Female,,
8188547,👤 Hylas,Agent,Hylas,,beloved of Heracles,,,,,,,,,,,,,,,,,,,,Q332752,hylas,https://www.trismegistos.org/name/12693,,X9XRhB2dSlm=69yE359kDAC,Male,,
8188546,👤 Hylaios (centaur I),Agent,Hylaios,(centaur I),centaur killed by Atalante,,,,,,,,,,,,,,,,,,,,Q28113345,,,,62wK7khJTqy=pmt4E8NFQgM,Male,,
8188517,👤 Hippomedon,Agent,Hippomedon,,one of the Seven against Thebes,,,,,,,,,,,,,,,,,,,,Q976463,,https://www.trismegistos.org/name/4624,,Cn_PQmYYQ=u3moGm=ASfnw6,Male,,
8188513,👤 Hippolytos (Troizenian),Agent,Hippolytos,(Troizenian),son of Theseus and an Amazon,,,,Virbius,,,,,,,,,,,,,,,,Q338201,hippolytus,https://www.trismegistos.org/name/4631,,pOhCAaI3SB=sPnpqRfxNXw3,Male,,
8188512,👤 Hippolyte (Amazon I),Agent,Hippolyte,(Amazon I),"Amazon queen, owner of the war belt sought by Heracles",,,,,Andromeda,,,,10186983,👤 Hippolyte (Amazon II),10186983,,,,,,,,,Q210303,,https://www.trismegistos.org/name/27977,Andromache II,20T5vcIYTUm1fm68Iqx8QgL,Female,,
8188512,👤 Hippolyte (Amazon I),Agent,Hippolyte,(Amazon I),"Amazon queen, owner of the war belt sought by Heracles",,,,,Andromeda,,,,11296752,👤 Hippo (Amazon),11296752,,,,,,,,,Q210303,,https://www.trismegistos.org/name/27977,Andromache II,20T5vcIYTUm1fm68Iqx8QgL,Female,,
8188512,👤 Hippolyte (Amazon I),Agent,Hippolyte,(Amazon I),"Amazon queen, owner of the war belt sought by Heracles",,,,,Andromache,,,,10186983,👤 Hippolyte (Amazon II),10186983,,,,,,,,,Q210303,,https://www.trismegistos.org/name/27977,Andromache II,20T5vcIYTUm1fm68Iqx8QgL,Female,,
8188512,👤 Hippolyte (Amazon I),Agent,Hippolyte,(Amazon I),"Amazon queen, owner of the war belt sought by Heracles",,,,,Andromache,,,,11296752,👤 Hippo (Amazon),11296752,,,,,,,,,Q210303,,https://www.trismegistos.org/name/27977,Andromache II,20T5vcIYTUm1fm68Iqx8QgL,Female,,
8188506,👤 Hippodameia (Elian),Agent,Hippodameia,(Elian),"daughter of Oinomaos, wife of Pelops",,,,,,,,,,,,,,,,,,,,Q328354,hippodamia,https://www.trismegistos.org/name/46381,Hippodameia,EYmr0ZQdQ6=LFSe9ypu4lwM,Female,,
8188492,👤 Hilaeira,Agent,Hilaeira,,daughter of Leucippos,,,,,,,,,,,,,,,,,,,,Q383960,,https://www.trismegistos.org/name/46379,Elera I,ttfeRML3SQufRKRES=WRZAv,Female,,
8188488,👥 the Hesperides,Collective,the Hesperides,,nymph guardians of the Golden Apples,,,,,,,,,,,,,,,,,,,,Q165938,hesperis,,,3hWzpLxaRD=K7Hbh_hJQlwx,Female,,
8188481,👤 Hermione (Spartan),Agent,Hermione,(Spartan),daughter of Menelaos and Helen,,,,,,,,,,,,,,,,,,,,Q658523,,https://www.trismegistos.org/name/4470,,AnZGE7vdTqS7C6aaaj5s6AS,Female,,
8188480,👤 Hermes,Agent,Hermes,,Olympian god,,,,Mercury,,,,,,,,,,,,,,,,Q41484,hermes,https://www.trismegistos.org/name/4465,,9w7ExmJsT1aI8k8PKxHMRw_,Male,,
8188480,👤 Hermes,Agent,Hermes,,Olympian god,,,,Mercury,,,,,,,,,,,,,,,,Q41484,hermes,https://www.trismegistos.org/name/4465,,A7y3ChJ2Ry2ifTQvmcAtkgZ,Male,,
8188472,👤 Hellen,Agent,Hellen,,eponym of the Hellenes,,,,,,,,,,,,,,,,,,,,Q336428,,,,Na_9Ji9WS4yKiyqNufXIVA0,Male,,
8188471,👤 Helle,Agent,Helle,,daughter of Athamas,,,,,,,,,,,,,,,,,,,,Q638578,helle,,Phrixos et Helle,OgACaxCYSPKe8p4cUMKl7wZ,Female,,
8188467,👤 Helenos (Trojan),Agent,Helenos,(Trojan),son of Priam,,,,,,,,,,,,,,,,,,,,Q729332,helenus,https://www.trismegistos.org/name/2925,,9Bm2O6DYRWKtMpYAQLOpWwD,Male,,
8188465,👤 Hector (Trojan),Agent,Hector,(Trojan),"Trojan hero, son of Priam",,,,,,,,,,,,,,,,,,,,Q159666,hector,https://www.trismegistos.org/name/9231,Hektor,6NZBfRBgReyL3Lzsrjbwjgl,Male,,
8188464,👤 Hecabe,Agent,Hecabe,,wife of Priam,,,,Hecuba,,,,,11325725,👤 Maira (Trojan?),11325725,,,,,,,,,Q193433,,https://www.trismegistos.org/name/46376,,AcSFufi8RQe24BB4ScxBPwM,Female,,
8188463,👤 Hebe,Agent,Hebe,,"personification of youth, cup-bearer of the gods",,,,Iuventus,,,,,,,,,,,,,,,,Q131125,,,Hebe,bvCRhLvEQheC_whg76BFtQg,Female,,
8188463,👤 Hebe,Agent,Hebe,,"personification of youth, cup-bearer of the gods",,,,Iuventus,,,,,,,,,,,,,,,,Q131125,,,Hebe,EkgO3NnRSI6MfLlWscpuSw3,Female,,
8188463,👤 Hebe,Agent,Hebe,,"personification of youth, cup-bearer of the gods",,,,Juventus,,,,,,,,,,,,,,,,Q131125,,,Hebe,bvCRhLvEQheC_whg76BFtQg,Female,,
8188463,👤 Hebe,Agent,Hebe,,"personification of youth, cup-bearer of the gods",,,,Juventus,,,,,,,,,,,,,,,,Q131125,,,Hebe,EkgO3NnRSI6MfLlWscpuSw3,Female,,
8188460,👤 Harmonia (Theban),Agent,Harmonia,(Theban),"daughter of Ares and Aphrodite, wife of Cadmos",,,,,,,,,,,,,,,,,,,,Q978079,,https://www.trismegistos.org/name/21274,,wENwhtcmSXeQECF0OPn5wAY,Female,,
8188432,👤 Glaucos (Corinthian),Agent,Glaucos,(Corinthian),"son of Sisyphos, mortal father of Bellerophon",,,,,,,,,,,,,,,,,,,,Q1232714,,https://www.trismegistos.org/name/3346,,WXVAe=gpRriNAabEwTk5mA7,Male,,
8188427,👤 Glauce (Corinthian),Agent,Glauce,(Corinthian),daughter of Creon,,,,,Creusa,,,,,,,,,,,,,,,Q269058,,https://www.trismegistos.org/name/3350,,HrtSTiBOSqqtlUkmjeqKPgb,Female,,
8188426,👥 the Giants,Collective,the Giants,,,,,,,,,,,,,,,,,,,,,,Q191192,,,,1s64oNU6QzOEgvin=ZDISww,Undefined,,
8188425,👤 Geryon,Agent,Geryon,,son of Chrysaor,Geryones,,,,,,,,,,,,,👥 the Three Sons of Chrysaor (rat. Geryon),11306283,,,,,Q86805,,,,MFcih7svRR2R1vn6Kg45WQu,Male,,
8188417,👤 Themis,Agent,Themis,,"Titan, personification of law",,,,,,,,,,,,,,,,,,,,Q159168,,https://www.trismegistos.org/name/21874,Themis,1iIjKlO_Tu21Mb5DTkRDeAZ,Female,,
8188408,👤 Tethys,Agent,Tethys,,Titan,,,,,,,,,,,,,,,,,,,,Q184216,,,Tethys I,6oKQp_TbTiWC2w6kaxx1oA0,Female,,
8188405,👤 Rhea,Agent,Rhea,,Titan,,,,Ops,,,,,,,,,,,,,,,,Q108419,,https://www.trismegistos.org/name/27139,Rhea,xTLQsCVdSuCBnSMpcZNmoQb,Female,,
8188403,👤 Poseidon,Agent,Poseidon,,Olympian god,,,,Neptunus,,,,,,,,,,,,,,,,Q41127,poseidon,https://www.trismegistos.org/name/25581,Poseidon,MrF28XjxS7=D5YR5YrDkqAH,Male,,
8188403,👤 Poseidon,Agent,Poseidon,,Olympian god,,,,Neptunus,,,,,,,,,,,,,,,,Q41127,poseidon,https://www.trismegistos.org/name/25581,Poseidon,mda3NwheQXmKzdhOMHmR6AQ,Male,,
8188403,👤 Poseidon,Agent,Poseidon,,Olympian god,,,,Neptune,,,,,,,,,,,,,,,,Q41127,poseidon,https://www.trismegistos.org/name/25581,Poseidon,MrF28XjxS7=D5YR5YrDkqAH,Male,,
8188403,👤 Poseidon,Agent,Poseidon,,Olympian god,,,,Neptune,,,,,,,,,,,,,,,,Q41127,poseidon,https://www.trismegistos.org/name/25581,Poseidon,mda3NwheQXmKzdhOMHmR6AQ,Male,,
8188400,👤 Ouranos,Agent,Ouranos,,father of Cronos,,,,Caelus,,,,,,,,,,,,,,,,Q79999,,https://www.trismegistos.org/name/28719,Ouranos,LOHA45pEQEyvRfJouUnDpAt,Male,,
8188400,👤 Ouranos,Agent,Ouranos,,father of Cronos,,,,Caelus,,,,,,,,,,,,,,,,Q79999,,https://www.trismegistos.org/name/28719,Ouranos,NNwE=19_TLiJrTIkxwGEDAc,Male,,
8188399,👤 Oceanos (Titan),Agent,Oceanos,(Titan),"Titan, personification of Ocean",,,,,,,,,,,,,,,,🌍 River Oceanos (unlocatable),8194361,,,Q161419,,https://www.trismegistos.org/name/13116,Okeanos,AtcbqKDSTc23i72wzslxJQP,Male,,
8188393,👤 Iapetos,Agent,Iapetos,,Titan,,,Iapetus,,,,,,,,,,,,,,,,,Q179543,,,Iapetos,liB77xpjQ22C7OyYVZwnewU,Male,,
8188391,👤 Hestia,Agent,Hestia,,Olympian goddess,,,,Vesta,,,,,,,,,,,,,,,,Q41419,hestia,https://www.trismegistos.org/name/4498,Hestia,YUaT4Sd6S5qR658RzAwoAge,Female,,
8188391,👤 Hestia,Agent,Hestia,,Olympian goddess,,,,Vesta,,,,,,,,,,,,,,,,Q41419,hestia,https://www.trismegistos.org/name/4498,Hestia,i0qvTel2Q7ylRmvdCrmIdgH,Female,,
8188379,👤 Eurytos (f. of Iphitos),Agent,Eurytos,(f. of Iphitos),"king of Oichalia, first owner of Odysseus' Bow",,,,,,,,,,,,,,,,,,,,Q939149,,https://www.trismegistos.org/name/3051,,PoZuPcAKTyaKqRO=Ttqp1wM,Male,,
8188376,👤 Eurytion (herdsman),Agent,Eurytion,(herdsman),herdsman of Geryon,,,,,,,,,,,,,,,,,,,,Q1128887,,,Eurytion II,s2RRsitqQMSq6owsduX2CwC,Male,,
8188368,👤 Eurystheus,Agent,Eurystheus,,assigns Heracles his Labors,,,,,,,,,,,,,,,,,,,,Q212087,,https://www.trismegistos.org/name/46362,,i7wY7UivR4uWMyO=jNRq7Qx,Male,,
8188360,👤 Eurypylos (Thessalian),Agent,Eurypylos,(Thessalian),"son of Euaimon, leader of the Ormenios contingent at Troy",,,,,,,,,,,,,,,,,,,,Q1588440,,https://www.trismegistos.org/name/45677,,a7Y8vqOKToKC0qYUwbdD6A1,Male,,
8188355,👤 Eurynome (Oceanid),Agent,Eurynome,(Oceanid),"Oceanid, mother of Charites",,,,,,,,,,,,,,,,,,,,Q548099,,,Eurynome I,aWSEgZJpTc64f4YkB79jUw7,Female,,
8188349,👤 Eurylochos (Ithacan),Agent,Eurylochos,(Ithacan),companion of Odysseus,,,,,,,,,,,,,,,,,,,,Q993387,,https://www.trismegistos.org/name/3125,,CDo7dcPkTmGOyiu6p3uj5wZ,Male,,
8188343,👤 Eurydice (w. of Orpheus),Agent,Eurydice,(w. of Orpheus),,,,,,,,,,,,,,,,,,,,,Q208588,,https://www.trismegistos.org/name/3120,,zIYiZssXQn6x0us7qTB1Bgc,Female,,
8188333,👤 Euryalos (Argonaut),Agent,Euryalos,(Argonaut),"son of Mecisteus, Argonaut, one of the Epigonoi, Greek leader at Troy",,,,,,,,,,,,,,,,,,,,Q1378407,,,,YsApeXqfRb2=dA_6hT1kHAe,Male,,
8188330,👤 Eurotas (eponym),Agent,Eurotas,(eponym),eponym of Spartan river Eurotas,,,,,,,,,,,,,,,,,,,,Q1378335,,https://www.trismegistos.org/name/25454,,AwlpALV3R3CUOx3pUgw5pwH,Male,,
8188328,👤 Europe (Phoinician & Cretan),Agent,Europe,(Phoinician & Cretan),abducted by Zeus,,,,Europa,,,,,,,,,,,,,,,,Q165170,europa,https://www.trismegistos.org/name/25523,,I1SaVZ71T0i5g18SEbutkQP,Female,,
8188325,👤 Euphorbos (Trojan),Agent,Euphorbos,(Trojan),killed by Menelaos at Troy,,,,,,,,,,,,,,,,,,,,Q599489,,https://www.trismegistos.org/name/3036,,M9_yiJYyQpyrGAbMQCUG=QY,Male,,
8188324,👤 Euphemos (Argonaut),Agent,Euphemos,(Argonaut),"son of Poseidon, Argonaut, Calydonian boar hunter",,,,,,,,,,,,,,,,,,,,Q749123,,https://www.trismegistos.org/name/35028,,axIoKmfMQMqzRJjIB2YAYQa,Male,,
8188320,👤 Eunomia,Agent,Eunomia,,personification of good order,,,,,,,,,,,,,,,,,,,,Q920416,,,Eunomia,mVdR3S3lT3qK4WU7a6ZRpgs,Female,,
8188318,👤 Euneos (s. of Jason),Agent,Euneos,(s. of Jason),son of Jason and Hypsipyle,,,,,,,,,,,,,,,,,,,,Q1373992,,,,NS1j8=B9Sf6ogB=xdDgErQj,Male,,
8188310,👤 Eumelos (Pheraian),Agent,Eumelos,(Pheraian),"son of Admetos, leader of the Pherai contingent at Troy",,,,,,,,,,,,,,,,,,,,Q1686620,,https://www.trismegistos.org/name/3042,,9kyEZRMUQIuCZpSf13wNswQ,Male,,
8188307,👤 Eumaios,Agent,Eumaios,,slave of Odysseus,,,,,,,,,,,,,,,,,,,,Q1333846,,https://www.trismegistos.org/name/9350,,Z7Xsj=qpTjKcKUw5qXIEwwu,Male,,
8188282,👤 Eteocles (Theban),Agent,Eteocles,(Theban),son of Oedipous,,,,,,,,,,,,,,,,,,,,Q506550,eteocles,https://www.trismegistos.org/name/3022,,SpSNM=teQ42EYVEm24OMqAn,Male,,
8188280,👤 Eryx (Sicilian),Agent,Eryx,(Sicilian),king of the Elymoi in Italy,,,,,,,,,,,,,,,,,,,,Q430157,,,,vZDaN5rZRVO1dVCoQcC_Og0,Male,,
8188276,👤 Erysichthon (s. of Cecrops),Agent,Erysichthon,(s. of Cecrops),son of Cecrops,,,,,,,,,,,,,,,,,,,,Q491615,,,,YhNtcEEXQfyBbbOb4wcXkgc,Male,,
8188274,👤 Eris,Agent,Eris,,personification of strife and discord,,,,,,,,,,,,,,,,,,,,Q140001,,,,1vYMyzQiQXKRgESsIiTfCwA,Female,,
8188273,👤 Eriphyle,Agent,Eriphyle,,wife of Amphiaraos,,,,,,,,,,,,,,,,,,,,Q1125040,,https://www.trismegistos.org/name/46089,,8UbsZ88sRr=ngMvLMpsZbAp,Female,,
8188272,👥 the Erinyes,Collective,the Erinyes,,personifications of vengeance,,,,Dirae,the Furies,,,,,,,,,,,,,,,Q180262,,,,huTJo4uvR8=gnlts8DvutAL,Female,,
8188272,👥 the Erinyes,Collective,the Erinyes,,personifications of vengeance,,,,Dirae,the Eumenides,,,,,,,,,,,,,,,Q180262,,,,huTJo4uvR8=gnlts8DvutAL,Female,,
8188272,👥 the Erinyes,Collective,the Erinyes,,personifications of vengeance,,,,Furiae,the Furies,,,,,,,,,,,,,,,Q180262,,,,huTJo4uvR8=gnlts8DvutAL,Female,,
8188272,👥 the Erinyes,Collective,the Erinyes,,personifications of vengeance,,,,Furiae,the Eumenides,,,,,,,,,,,,,,,Q180262,,,,huTJo4uvR8=gnlts8DvutAL,Female,,
8188271,👤 Erigone (Mycenaean),Agent,Erigone,(Mycenaean),daughter of Aigisthos,,,,,,,,,,,,,,,,,,,,Q1353815,,https://www.trismegistos.org/name/46358,,OU61jWVESIC034I6wGjJbQx,Female,,
8188268,👤 Erichthonios (Athenian),Agent,Erichthonios,(Athenian),"son of Hephaistos, early Athenian king",,,,,Erechtheus,,,,,,,,,,,,,,,Q644921,,https://www.trismegistos.org/name/28889,,dOH6dI5rSwmHTXKaeogTHAS,Male,,
8188266,👤 Erginos (Minyan),Agent,Erginos,(Minyan),king of the Minyans,,,,,,,,,,,,,,,,,,,,Q1294873,,,,knD307NnRg=PWbsid_5svg8,Male,,
8188265,👤 Erechtheus,Agent,Erechtheus,,"son of Pandion, king of Athens",,,,,,,,,,,,,,,,,,,,Q301219,,https://www.trismegistos.org/name/44883,,iz31wxKHSsW7zX_NYVMnJwG,Male,,
8188256,👤 Epimetheus,Agent,Epimetheus,,"son of Iapetos, husband of Pandora",,,,,,,,,,,,,,,,,,,,Q41054,,https://www.trismegistos.org/name/49026,Epimetheus,Qemy6zsYSP=F3w=xg6SFuA9,Male,,
8188248,👤 Ephialtes (giant),Agent,Ephialtes,(giant),giant,,,,,,,,,,,,,,,,,,,,Q1249106,,https://www.trismegistos.org/name/49169,,BIT9H1L8Ql2tL7VqtbBnFA7,Male,,
8188247,👤 Epeios (horse-builder),Agent,Epeios,(horse-builder),"son of Panopeus, builder of the Trojan horse",,,,,,,,,,,,,,,,,,,,Q278930,,,,xIeBY6yJRJufVR4IFVBGYgL,Male,,
8188246,👤 Epaphos (s. of Io),Agent,Epaphos,(s. of Io),son of Zeus and Io,,,,,,,,,,,,,,,,,,,,Q675699,,https://www.trismegistos.org/name/45243,,2eyzd4JxTGqhRf3vz9Yeswe,Male,,
8188245,👤 Eos,Agent,Eos,,personification of the dawn,,Ἕως,,Aurora,"Tito, Dawn",,,,,,,,,,,,,,,Q178417,,https://www.trismegistos.org/name/6805,Eos,tOdvnHDSTvyZJNHlvLviBAM,Female,,
8188245,👤 Eos,Agent,Eos,,personification of the dawn,,Ἕως,,Aurora,"Tito, Dawn",,,,,,,,,,,,,,,Q178417,,https://www.trismegistos.org/name/6805,Eos,szEUfSIFR4ij7z9gf4Hq2wO,Female,,
8188240,👤 Endymion,Agent,Endymion,,"son of Aethlios, beloved of Selene",,,,,,,,,,,,,,,,,,,,Q272047,endymion,,,ZWBGycSuRBmd8QnJHzqTowF,Male,,
8188236,👤 Encelados (giant),Agent,Encelados,(giant),giant,,,,,,,,,,,,,,,,,,,,Q845112,,,,UfCk7nMXTTGQitEXVUehnQy,Male,,
8188231,👤 Elpenor,Agent,Elpenor,,companion of Odysseus,,,,,,,,,,,,,,,,,,,,Q935433,,https://www.trismegistos.org/name/46352,,1EmVPYQkRSWFWaZDsz5U3gK,Male,,
8188223,👤 Electra (Mycenaean),Agent,Electra,(Mycenaean),daughter of Agamemnon,,,,,,,,,,,,,,,,,,,,Q131651,,https://www.trismegistos.org/name/49163,,tooAtKRHQ6WFEg12ca6vZAp,Female,,
8188222,👤 Electra (Atlantid),Agent,Electra,(Atlantid),daughter of Atlas,,,,,,,,,,,,,,,,,,,,Q858663,,https://www.trismegistos.org/name/49163,,o5Y1RUOrTkWpcalkSwDBuQ=,Female,,
8188219,👤 Elatos (Arcadian),Agent,Elatos,(Arcadian),"son of Arcas, father of Ischys",,,,,,,,,,,,,,,,,,,,Q1325009,,https://www.trismegistos.org/name/9235,,WndNvZOWSaCpekSeyJ=e5wp,Male,,
8188210,👤 Eileithyia,Agent,Eileithyia,,"goddess(es) of childbirth, daughter(s) of Zeus and Hera",,,,,"Eileithyiai, Lucina, Einatia",,,,10152169,👥 the Pharmacidai,10152169,,,,,,,,,Q94066,,,Eileithyia,JDGaU4FcRHuxgWywVaCqUgK,Female,,
8188202,👤 Echidna,Agent,Echidna,,monstrous serpent,,,,,,,,,,,,,,,,,,,,Q185670,,,,Tdy=378QTNe_vQPYX=rHhQg,Female,,
8188199,👤 Echemos (Arcadian),Agent,Echemos,(Arcadian),"son of Aeropos (son of Cepheus), Arcadian, husband of Timandra",,,,,Echedemos,,,,,,,,,,,,,,,Q2993260,,https://www.trismegistos.org/name/49152,,2vmMGa9BRTyHIJ8JkgTzag5,Male,,
8188195,👤 Dynamene,Agent,Dynamene,,Nereid,,,,,,,,,,,,,,,,,,,,Q761597,,,,Ggd7m=nVRbuGmUsQec55GQq,Female,,
8188186,👤 Doto,Agent,Doto,,Nereid,,,,,,,,,,,,,,,,,,,,Q12876506,,,,2GU_XRe2SBGmwqmrZM07Fwj,Female,,
8188178,👤 Dirce (w. of Lycos),Agent,Dirce,(w. of Lycos),"wife of Lycos, punished by Amphion and Zethos",,,,,,,,,,,,,,,,,,,,Q850192,dirce,,Dirke,zLdQTEw6SbymQg_sIjVo5QY,Female,,
8188168,👤 Dike,Agent,Dike,,personification of justice,,,,,Dice,,,,,,,,,,,,,,,Q465875,,https://www.trismegistos.org/name/48696,Dike,J4NeB6=gS8OUmEs0crchng2,Female,,
8188167,👤 Dictys (Seriphean),Agent,Dictys,(Seriphean),foster-father of Perseus,,,,,,,,,,,,,,,,,,,,Q905409,,https://www.trismegistos.org/name/2840,,wW672LaPToeVfv96xWOaggk,Male,,
8188163,👤 Deucalion (Thessalian),Agent,Deucalion,(Thessalian),"survives flood, repopulates earth",,,,,,,,,,,,,,,,,,,,Q207715,,https://www.trismegistos.org/name/48867,,3wwLQxP0TPaZtVtQNBMQSgs,Male,,
8188158,👤 Demophon (Athenian),Agent,Demophon,(Athenian),son of Theseus and Phaidra,,,,,,,,,,,,,,,,,,,,Q912376,,https://www.trismegistos.org/name/2739,Akamas et Demophon,LBVt6FB7RKKa=Q3sUiiHaQd,Male,,
8188155,👤 Demeter,Agent,Demeter,,Olympian goddess,,,,Ceres,Deo,,,,11289354,👤 Erinys,11289354,,,,,,,,,Q40730,demeter,https://www.trismegistos.org/name/9148,Demeter,7YLkifYiTm=ubKaA5PzQ8Au,Female,,
8188155,👤 Demeter,Agent,Demeter,,Olympian goddess,,,,Ceres,Deo,,,,11289354,👤 Erinys,11289354,,,,,,,,,Q40730,demeter,https://www.trismegistos.org/name/9148,Demeter,IgtkcQ5RSR=CJ7OUXWslZQx,Female,,
8188155,👤 Demeter,Agent,Demeter,,Olympian goddess,,,,Ceres,Deio,,,,11289354,👤 Erinys,11289354,,,,,,,,,Q40730,demeter,https://www.trismegistos.org/name/9148,Demeter,7YLkifYiTm=ubKaA5PzQ8Au,Female,,
8188155,👤 Demeter,Agent,Demeter,,Olympian goddess,,,,Ceres,Deio,,,,11289354,👤 Erinys,11289354,,,,,,,,,Q40730,demeter,https://www.trismegistos.org/name/9148,Demeter,IgtkcQ5RSR=CJ7OUXWslZQx,Female,,
8188148,👤 Deiphobos (Trojan),Agent,Deiphobos,(Trojan),son of Priam and Hecabe,,,,,,,,,,,,,,,,,,,,Q736813,,https://www.trismegistos.org/name/46335,,phXbkfbKSbSCM0EFm3iQcwj,Male,,
8188142,👤 Deidameia (of Scyros),Agent,Deidameia,(of Scyros),daughter of Lycomedes,,,,,,,,,,,,,,,,,,,,Q431387,deidamia,https://www.trismegistos.org/name/2700,,SZe0S=q3Rr2enKQGd=VFCA4,Female,,
8188140,👤 Deianeira (w. of Heracles),Agent,Deianeira,(w. of Heracles),"daughter of Althaia and Dionysos or Oineus, wife of Heracles",,,,,,,,,,,,,,,,,,,,Q272000,deianira,https://www.trismegistos.org/name/46333,,l6=BlrarSACYDfYeGEREFA7,Female,,
8188137,👤 Danae,Agent,Danae,,mother of Perseus,,,,,,,,,,,,,,,,,,,,Q190582,danae,,,_12zmA0=TNe_UOploPEGfAw,Female,,
8188135,👤 Procrustes,Agent,Procrustes,,brigand killed by Theseus,,,,,"Damastes, Polypemon",,,,11306647,👤 Son of Polypemon (name unknown),11306647,,,,,,,,,Q271949,,https://www.trismegistos.org/name/46254,Prokrustes,y52cqj=VRuak1pds=JV7EwI,Male,,
